Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T051_001,SE_T051_002,SE_T051_003,SE_T051_004,SE_T051_005,SE_T051_006,SE_T051_007,SE_T051_008,SE_T051_009,SE_T051_010,SE_T051_011,SE_T051_012,SE_T051_013,SE_T051_014,SE_T052_001,SE_T052_002,SE_T052_003,SE_T052_004,SE_T052_005,SE_T052_006,SE_T052_007,SE_T052_008,SE_T052_009,SE_T052_010,SE_T052_011,SE_T052_012,SE_T052_013,SE_T052_014,SE_T054_001,SE_T054_002,SE_T054_003,SE_T054_004,SE_T054_005,SE_T054_006,SE_T055_001,SE_T055_002,SE_T055_003,SE_T055_004,SE_T055_005,SE_T055_006
1119,05000US01119,"Sumter County, Alabama","Sumter County, Alabama",al,50,0,ACSSF,72,,,,,1,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13433,13433,14.86136,903.8874064,2211,141,343,0,37,107,271,78,131,113,35,340,237,378,2475,195,500,141,20,478,151,157,256,317,6,4,247,3,2211,1322,621,206,62,0,2475,1488,699,98,190,0
1121,05000US01121,"Talladega County, Alabama","Talladega County, Alabama",al,50,0,ACSSF,73,,,,,1,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81673,81673,110.852,736.7754167,16118,1481,1577,0,469,698,864,98,1316,1092,148,3209,3125,2041,14344,1626,3254,615,127,934,345,797,2011,2883,14,63,1242,433,16118,11709,2210,1788,376,35,14344,9172,2992,761,1380,39
1123,05000US01123,"Tallapoosa County, Alabama","Tallapoosa County, Alabama",al,50,0,ACSSF,74,,,,,1,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41295,41295,57.63267,716.5207314,8458,836,1116,11,236,222,513,59,660,603,49,1776,1646,731,7778,661,2095,475,110,314,367,313,637,1431,2,91,1126,156,8458,6103,1149,866,314,26,7778,5225,1627,453,414,59
1125,05000US01125,"Tuscaloosa County, Alabama","Tuscaloosa County, Alabama",al,50,0,ACSSF,75,,,,,1,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198670,198670,150.3078,1321.754782,45108,5058,7407,263,1636,2684,2162,546,3937,2312,179,8725,5182,5017,42223,4909,12656,1849,335,2546,1852,2173,4227,8601,0,153,1993,929,45108,31781,6922,4118,2273,14,42223,24931,10070,2011,5186,25
1127,05000US01127,"Walker County, Alabama","Walker County, Alabama",al,50,0,ACSSF,76,,,,,1,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66211,66211,83.68513,791.1918789,13019,973,1593,43,558,337,663,106,1129,786,104,3309,1372,2046,11026,729,2936,588,27,743,480,678,1592,2446,0,54,468,285,13019,9717,1318,1425,518,41,11026,7384,2047,617,971,7
1129,05000US01129,"Washington County, Alabama","Washington County, Alabama",al,50,0,ACSSF,77,,,,,1,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17137,17137,15.86456,1080.206691,3387,231,178,0,61,11,77,19,123,137,44,1045,912,549,2404,204,650,84,10,212,89,134,201,569,8,25,72,146,3387,2634,282,313,152,6,2404,1487,618,111,188,0
1131,05000US01131,"Wilcox County, Alabama","Wilcox County, Alabama",al,50,0,ACSSF,78,,,,,1,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11367,11367,12.7935,888.4983745,1295,135,106,20,71,36,45,0,35,99,55,155,249,289,1448,148,300,104,9,63,80,51,146,311,0,46,129,61,1295,835,293,125,42,0,1448,822,426,50,150,0
1133,05000US01133,"Winston County, Alabama","Winston County, Alabama",al,50,0,ACSSF,79,,,,,1,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24256,24256,39.57069,612.9788771,5084,553,330,30,300,82,189,33,399,212,8,909,973,1066,3934,229,1089,128,22,328,123,248,365,925,8,20,279,170,5084,3408,859,627,190,0,3934,2633,839,257,196,9
4001,05000US04001,"Apache County, Arizona","Apache County, Arizona",az,50,0,ACSSF,13,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72142,72142,6.442677,11197.52035,8718,668,1149,91,501,460,593,301,551,371,170,2248,664,951,9774,970,2475,466,326,638,570,864,873,1998,14,91,180,309,8718,4379,3273,707,345,14,9774,3649,5084,544,481,16
4003,05000US04003,"Cochise County, Arizona","Cochise County, Arizona",az,50,0,ACSSF,14,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130807,130807,21.21531,6165.690318,22360,2903,4175,62,2323,1483,1116,225,1642,1484,591,3689,947,1720,23055,3014,5813,891,359,2354,701,1377,2572,4732,180,170,405,487,22360,12241,6831,2183,1059,46,23055,12897,6888,1509,1686,75
4005,05000US04005,"Coconino County, Arizona","Coconino County, Arizona",az,50,0,ACSSF,15,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135817,135817,7.294583,18618.88442,33014,3731,5910,223,1419,3280,1769,848,3037,2325,387,4993,2217,2875,31127,3600,8416,956,327,2691,1294,1898,3628,6480,57,204,921,655,33014,20794,6981,3566,1640,33,31127,16957,7863,2302,3962,43
4007,05000US04007,"Gila County, Arizona","Gila County, Arizona",az,50,0,ACSSF,16,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53242,53242,11.19015,4757.932877,9340,738,1497,87,716,500,524,116,777,432,112,2416,550,875,8832,870,2196,572,218,1000,375,383,1060,1698,6,125,145,184,9340,5800,2174,1039,320,7,8832,5070,2381,728,649,4
4009,05000US04009,"Graham County, Arizona","Graham County, Arizona",az,50,0,ACSSF,17,,,,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37311,37311,8.071437,4622.59701,6311,618,888,0,504,147,310,99,505,219,69,1839,416,697,5623,601,1668,244,103,465,207,378,478,1017,17,67,266,112,6311,4181,1332,396,399,3,5623,3071,1750,338,454,10
4011,05000US04011,"Greenlee County, Arizona","Greenlee County, Arizona",az,50,0,ACSSF,18,,,,,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800,8800,4.774498,1843.125908,2255,256,314,3,50,55,88,0,32,37,40,960,151,269,1163,149,247,78,29,125,4,30,70,268,0,55,33,75,2255,1859,229,138,29,0,1163,794,242,49,78,0
4012,05000US04012,"La Paz County, Arizona","La Paz County, Arizona",az,50,0,ACSSF,19,,,,,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20348,20348,4.522151,4499.628669,3442,386,460,25,160,67,218,42,330,119,552,548,152,383,2984,257,678,73,27,199,130,144,445,771,150,8,52,50,3442,1687,1043,597,115,0,2984,1266,1434,207,77,0
4013,05000US04013,"Maricopa County, Arizona","Maricopa County, Arizona",az,50,0,ACSSF,20,,,,,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947382,3947382,429.0566,9200.143346,946986,156376,169775,6195,31140,49118,50429,16213,117302,80607,4227,136346,51806,77452,818072,121369,200357,30257,9582,54012,27192,49371,99967,183027,825,4401,20801,16911,946986,708763,92623,105175,38996,1429,818072,567500,118811,60622,70007,1132
4015,05000US04015,"Mohave County, Arizona","Mohave County, Arizona",az,50,0,ACSSF,21,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202482,202482,15.21153,13311.08433,33439,3512,3400,82,1728,2857,2120,816,3266,2679,229,6403,2213,4134,33902,3425,6888,1919,251,3482,1333,2121,5084,7580,53,335,836,595,33439,22896,4731,4569,1172,71,33902,22557,5357,2737,3155,96
4017,05000US04017,"Navajo County, Arizona","Navajo County, Arizona",az,50,0,ACSSF,22,,,,,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107489,107489,10.80246,9950.421738,16122,1935,1998,173,988,939,1117,326,1246,1082,376,3335,1003,1604,15921,1408,3857,739,345,1583,744,1315,1980,3009,43,52,410,436,16122,8254,4474,2705,682,7,15921,7437,5673,1616,1133,62
4019,05000US04019,"Pima County, Arizona","Pima County, Arizona",az,50,0,ACSSF,23,,,,,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993144,993144,108.1028,9187.035294,217704,28339,46288,2046,11271,12977,10924,4358,23166,17009,513,34729,10980,15104,200351,23064,53994,7963,3129,14182,7864,14982,23433,41706,226,1214,4737,3857,217704,142809,37928,24848,11729,390,200351,123189,39386,16473,21035,268
4021,05000US04021,"Pinal County, Arizona","Pinal County, Arizona",az,50,0,ACSSF,24,,,,,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390160,390160,72.71491,5365.611689,73373,9060,10789,534,6439,2595,3828,1085,6966,4759,1958,13470,5150,6740,61685,7062,13641,2260,2095,4682,1679,4743,7517,14046,83,432,1884,1561,73373,52367,13377,5601,1999,29,61685,40685,12826,4161,3839,174
4023,05000US04023,"Santa Cruz County, Arizona","Santa Cruz County, Arizona",az,50,0,ACSSF,25,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47250,47250,38.19983,1236.916384,9649,1133,1068,22,571,387,381,129,1439,1034,165,1575,410,1335,8009,735,1862,273,188,324,378,508,1452,1804,29,0,257,199,9649,5949,1704,1691,245,60,8009,4482,1991,949,557,30
4025,05000US04025,"Yavapai County, Arizona","Yavapai County, Arizona",az,50,0,ACSSF,26,,,,,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213689,213689,26.30504,8123.499222,42429,5264,6437,230,1504,3257,3376,881,4038,2494,310,8564,2381,3693,38834,4545,9315,1633,403,2832,2013,2746,4617,8690,157,378,766,739,42429,27951,4866,7073,2500,39,38834,22703,6422,5049,4626,34
4027,05000US04027,"Yuma County, Arizona","Yuma County, Arizona",az,50,0,ACSSF,27,,,,,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201453,201453,36.53487,5513.992349,39983,4294,4322,210,3820,1921,2326,582,3489,2983,3603,6447,2343,3643,30525,2863,6317,1245,723,2641,1434,2211,3710,6401,1149,147,643,1041,39983,26764,8679,3189,1316,35,30525,17820,7317,2310,3038,40
5001,05000US05001,"Arkansas County, Arkansas","Arkansas County, Arkansas",ar,50,0,ACSSF,13,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18861,18861,19.07521,988.7699866,4425,727,329,0,159,5,212,39,247,132,240,606,824,905,4064,320,967,195,35,352,209,187,582,765,3,19,333,97,4425,3125,477,656,167,0,4064,2505,847,401,296,15
5003,05000US05003,"Ashley County, Arkansas","Ashley County, Arkansas",ar,50,0,ACSSF,14,,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21437,21437,23.1664,925.3486086,4339,311,387,4,217,7,199,0,262,180,170,839,1072,691,3815,360,1075,286,28,263,135,178,408,794,6,29,149,104,4339,3164,509,534,123,9,3815,2374,873,257,303,8
5005,05000US05005,"Baxter County, Arkansas","Baxter County, Arkansas",ar,50,0,ACSSF,15,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41154,41154,74.24721,554.2834886,7115,913,946,39,185,232,426,118,918,274,25,1070,1183,786,7821,844,1801,649,70,482,370,352,850,1712,0,112,421,158,7115,4697,848,1170,400,0,7821,5061,1146,655,959,0
5007,05000US05007,"Benton County, Arkansas","Benton County, Arkansas",ar,50,0,ACSSF,16,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232611,232611,274.5136,847.3570071,58411,10645,8558,400,1571,1891,2097,372,7550,4300,509,8486,6219,5813,48078,7016,11361,1695,180,2960,1603,2097,5974,10089,250,326,3065,1462,58411,46532,3827,5965,2019,68,48078,34585,5100,3113,5180,100
5009,05000US05009,"Boone County, Arkansas","Boone County, Arkansas",ar,50,0,ACSSF,17,,,,,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37169,37169,62.97361,590.2313926,8104,1017,975,11,249,369,498,95,745,708,131,1629,767,910,6964,830,1558,372,31,731,235,283,702,1745,5,37,164,271,8104,5413,894,1396,374,27,6964,4656,1305,498,441,64
5011,05000US05011,"Bradley County, Arkansas","Bradley County, Arkansas",ar,50,0,ACSSF,18,,,,,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11316,11316,17.42985,649.2309679,2344,224,223,27,31,16,76,6,182,74,248,488,335,414,1996,140,503,190,13,117,75,157,180,410,10,13,146,42,2344,1629,273,333,109,0,1996,1155,547,85,209,0
5013,05000US05013,"Calhoun County, Arkansas","Calhoun County, Arkansas",ar,50,0,ACSSF,19,,,,,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5266,5266,8.377601,628.5809633,1309,86,142,11,0,41,94,40,57,6,81,310,298,143,1046,75,207,39,8,65,17,94,103,241,0,3,166,28,1309,885,148,223,53,0,1046,689,250,67,40,0
5015,05000US05015,"Carroll County, Arkansas","Carroll County, Arkansas",ar,50,0,ACSSF,20,,,,,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27626,27626,43.84475,630.086873,6435,848,700,68,198,315,314,102,425,317,137,1218,945,848,5134,688,1006,112,14,331,294,245,403,985,26,15,889,126,6435,4220,725,1185,283,22,5134,3488,649,674,318,5
5017,05000US05017,"Chicot County, Arkansas","Chicot County, Arkansas",ar,50,0,ACSSF,21,,,,,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11489,11489,17.83164,644.3041806,1786,298,146,24,144,54,86,0,189,93,81,265,139,267,1924,194,462,128,70,99,59,103,114,527,0,5,126,37,1786,1063,305,337,81,0,1924,1099,585,79,161,0
5019,05000US05019,"Clark County, Arkansas","Clark County, Arkansas",ar,50,0,ACSSF,22,,,,,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22800,22800,26.32569,866.0742521,4759,520,907,2,235,242,172,168,346,366,99,625,619,458,4754,479,1387,155,12,470,224,307,552,825,0,42,259,42,4759,2961,732,577,454,35,4754,2743,1303,296,412,0
5021,05000US05021,"Clay County, Arkansas","Clay County, Arkansas",ar,50,0,ACSSF,23,,,,,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15577,15577,24.35943,639.464918,3547,361,227,68,95,84,111,8,238,155,356,626,720,498,2814,208,633,144,2,214,161,232,293,604,0,9,212,102,3547,2552,344,545,102,4,2814,1849,549,158,245,13
5023,05000US05023,"Cleburne County, Arkansas","Cleburne County, Arkansas",ar,50,0,ACSSF,24,,,,,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25793,25793,46.58366,553.6920665,5128,528,380,0,114,169,165,44,504,266,50,1278,851,779,4421,374,1033,332,8,368,162,262,494,1061,0,10,230,87,5128,3502,612,808,192,14,4421,2791,711,486,390,43
5025,05000US05025,"Cleveland County, Arkansas","Cleveland County, Arkansas",ar,50,0,ACSSF,25,,,,,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8597,8597,14.38146,597.783477,1768,231,191,11,69,4,68,0,120,79,132,434,218,211,1581,206,441,101,38,30,35,105,187,351,0,5,34,48,1768,1043,286,317,122,0,1581,825,492,86,178,0
5027,05000US05027,"Columbia County, Arkansas","Columbia County, Arkansas",ar,50,0,ACSSF,26,,,,,5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24400,24400,31.8516,766.0525624,5239,570,717,0,77,210,282,17,463,324,77,1090,792,620,4943,587,1153,150,2,448,204,239,707,1083,0,37,214,119,5239,3791,732,499,199,18,4943,3061,1229,260,387,6
5029,05000US05029,"Conway County, Arkansas","Conway County, Arkansas",ar,50,0,ACSSF,27,,,,,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21175,21175,38.34317,552.2496135,4471,410,372,7,122,61,169,61,374,178,56,1294,686,681,3919,380,1021,119,8,381,130,171,436,856,36,22,307,52,4471,3292,560,504,109,6,3919,2396,903,277,340,3
5031,05000US05031,"Craighead County, Arkansas","Craighead County, Arkansas",ar,50,0,ACSSF,28,,,,,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99835,99835,141.1681,707.2063901,23581,3187,3480,95,565,1378,1166,235,2145,1269,488,3840,2764,2969,20948,1890,6406,969,93,1518,622,1165,2358,4236,13,141,1120,417,23581,15803,3013,3422,1310,33,20948,13429,3939,1330,2250,0
5033,05000US05033,"Crawford County, Arkansas","Crawford County, Arkansas",ar,50,0,ACSSF,29,,,,,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61825,61825,104.2415,593.0941085,13342,1414,1662,28,281,414,723,143,1245,881,128,2573,2116,1734,12177,983,2917,787,61,1050,278,772,1677,2541,16,15,829,251,13342,9601,1412,1637,683,9,12177,8238,2248,599,1073,19
5035,05000US05035,"Crittenden County, Arkansas","Crittenden County, Arkansas",ar,50,0,ACSSF,30,,,,,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50172,50172,82.28152,609.7602305,10322,1511,929,26,393,452,584,135,1021,713,211,1467,1021,1859,9661,1029,2410,484,85,656,312,586,938,2201,2,0,608,350,10322,7481,1417,1055,337,32,9661,6433,2090,442,675,21
5037,05000US05037,"Cross County, Arkansas","Cross County, Arkansas",ar,50,0,ACSSF,31,,,,,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17595,17595,28.54567,616.3806288,3708,311,290,50,174,89,157,37,371,208,344,800,375,502,3385,277,762,281,43,266,91,211,512,542,0,31,279,90,3708,2519,643,365,137,44,3385,2117,798,247,223,0
5039,05000US05039,"Dallas County, Arkansas","Dallas County, Arkansas",ar,50,0,ACSSF,32,,,,,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7954,7954,11.91813,667.3864435,1662,100,163,53,45,15,10,25,117,113,91,207,476,247,1506,98,280,180,37,50,88,98,124,268,0,17,205,61,1662,1241,197,152,65,7,1506,898,435,67,90,16
5041,05000US05041,"Desha County, Arkansas","Desha County, Arkansas",ar,50,0,ACSSF,33,,,,,5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12602,12602,16.40561,768.1519204,2435,353,126,7,193,15,101,9,172,73,284,354,257,491,2233,194,618,89,59,183,75,60,205,523,21,57,89,60,2435,1482,444,409,100,0,2233,1197,755,93,188,0
5043,05000US05043,"Drew County, Arkansas","Drew County, Arkansas",ar,50,0,ACSSF,34,,,,,5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18705,18705,22.58088,828.3556897,3655,535,494,26,219,47,229,16,316,118,172,552,555,376,3715,403,1251,138,25,149,134,134,362,792,68,9,219,31,3655,2181,671,640,163,0,3715,1810,1311,208,361,25
5045,05000US05045,"Faulkner County, Arkansas","Faulkner County, Arkansas",ar,50,0,ACSSF,35,,,,,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117804,117804,181.8288,647.8843423,29555,4095,4799,115,848,1572,1172,603,3176,1917,238,6069,2283,2668,26736,2966,7486,1189,93,2035,873,1288,3521,5689,52,159,1072,313,29555,20617,4491,3133,1277,37,26736,16732,6070,1631,2294,9
5047,05000US05047,"Franklin County, Arkansas","Franklin County, Arkansas",ar,50,0,ACSSF,36,,,,,5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17960,17960,29.49789,608.8570109,3555,486,392,3,102,45,70,30,340,148,118,656,483,682,3317,275,622,231,12,315,58,310,190,894,31,0,313,66,3555,2227,667,522,124,15,3317,1981,711,342,263,20
5049,05000US05049,"Fulton County, Arkansas","Fulton County, Arkansas",ar,50,0,ACSSF,37,,,,,5,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12218,12218,19.76403,618.1936411,2355,323,275,6,70,76,31,10,82,139,74,634,249,386,2238,49,686,117,0,260,70,194,343,354,0,0,161,4,2355,1351,252,632,120,0,2238,1367,390,130,327,24
5051,05000US05051,"Garland County, Arkansas","Garland County, Arkansas",ar,50,0,ACSSF,38,,,,,5,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96804,96804,142.8249,677.7810801,20592,2646,2891,65,570,1214,1446,406,2082,1143,115,4467,1785,1762,18269,1669,5112,895,86,1288,682,1104,2619,3791,16,150,669,188,20592,13485,2335,3167,1599,6,18269,11308,3372,1154,2404,31
5053,05000US05053,"Grant County, Arkansas","Grant County, Arkansas",ar,50,0,ACSSF,39,,,,,5,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18014,18014,28.5118,631.8086539,4100,426,339,18,183,151,139,42,265,244,70,954,706,563,3630,400,1089,148,34,254,137,211,289,780,1,7,196,84,4100,3096,577,296,131,0,3630,2138,929,260,302,1
5055,05000US05055,"Greene County, Arkansas","Greene County, Arkansas",ar,50,0,ACSSF,40,,,,,5,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42970,42970,74.38129,577.6989978,9497,1086,903,4,236,107,236,38,988,579,163,1457,2430,1270,8010,774,2130,407,29,521,311,359,991,1571,31,140,647,99,9497,7139,1059,1013,273,13,8010,5288,1471,676,569,6
5057,05000US05057,"Hempstead County, Arkansas","Hempstead County, Arkansas",ar,50,0,ACSSF,41,,,,,5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22419,22419,30.81565,727.5198866,4429,399,407,0,74,128,194,25,388,195,200,1016,734,669,4387,316,1229,183,11,163,174,138,488,919,81,73,532,80,4429,3203,566,584,74,2,4387,2578,1084,193,532,0
5059,05000US05059,"Hot Spring County, Arkansas","Hot Spring County, Arkansas",ar,50,0,ACSSF,42,,,,,5,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33277,33277,54.09113,615.2024797,7446,558,891,108,291,304,385,119,485,494,108,1813,953,937,6355,813,1641,407,33,567,178,302,622,1302,10,16,253,211,7446,5221,1180,751,292,2,6355,3837,1660,349,509,0
5061,05000US05061,"Howard County, Arkansas","Howard County, Arkansas",ar,50,0,ACSSF,43,,,,,5,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13685,13685,23.25192,588.553547,2931,401,289,0,51,75,97,31,271,109,167,393,566,481,2845,216,662,183,9,250,99,107,242,390,127,0,464,96,2931,2203,229,421,78,0,2845,1857,571,228,189,0
5063,05000US05063,"Independence County, Arkansas","Independence County, Arkansas",ar,50,0,ACSSF,44,,,,,5,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36861,36861,48.25035,763.9529079,8473,662,989,57,164,317,361,87,713,569,347,1943,1122,1142,7032,621,2027,365,5,599,340,382,699,1365,23,45,429,132,8473,6326,846,899,383,19,7032,4171,1593,550,718,0
5065,05000US05065,"Izard County, Arkansas","Izard County, Arkansas",ar,50,0,ACSSF,45,,,,,5,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13522,13522,23.29064,580.5765401,2326,452,329,12,51,55,173,4,117,156,42,319,275,341,2155,202,459,219,5,85,55,147,330,474,12,0,137,30,2326,1274,341,546,159,6,2155,1174,466,172,343,0
5067,05000US05067,"Jackson County, Arkansas","Jackson County, Arkansas",ar,50,0,ACSSF,46,,,,,5,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17746,17746,27.99326,633.9383565,3456,382,211,18,143,19,163,19,374,217,231,530,577,572,2259,167,508,97,38,215,140,146,306,398,10,7,179,48,3456,2436,511,397,99,13,2259,1333,583,208,114,21
5069,05000US05069,"Jefferson County, Arkansas","Jefferson County, Arkansas",ar,50,0,ACSSF,47,,,,,5,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74655,74655,85.73686,870.7456313,13497,1259,1641,55,766,585,901,181,1129,827,209,1900,1769,2275,15059,1389,3805,868,442,858,651,721,1616,3177,36,80,1118,298,13497,9064,2695,1116,601,21,15059,8339,4901,648,1171,0
5071,05000US05071,"Johnson County, Arkansas","Johnson County, Arkansas",ar,50,0,ACSSF,48,,,,,5,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25791,25791,39.08891,659.8035203,5629,711,443,27,225,134,212,39,242,361,114,1067,1236,818,4702,382,849,167,17,439,243,274,416,1024,3,28,701,159,5629,4158,450,635,337,49,4702,2916,850,434,494,8
5073,05000US05073,"Lafayette County, Arkansas","Lafayette County, Arkansas",ar,50,0,ACSSF,49,,,,,5,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7391,7391,13.991,528.2681835,1247,175,51,26,41,32,32,12,82,27,104,297,185,183,1283,92,333,79,18,87,77,45,138,259,20,13,78,44,1247,768,205,212,40,22,1283,738,367,119,45,14
5075,05000US05075,"Lawrence County, Arkansas","Lawrence County, Arkansas",ar,50,0,ACSSF,50,,,,,5,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17163,17163,29.20795,587.6139534,3415,455,300,34,108,122,162,39,165,131,176,644,469,610,3164,152,790,255,30,231,140,167,272,863,0,24,159,81,3415,2228,485,493,177,32,3164,1696,885,166,369,48
5077,05000US05077,"Lee County, Arkansas","Lee County, Arkansas",ar,50,0,ACSSF,51,,,,,5,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10151,10151,16.84476,602.6207627,1542,155,168,4,65,35,103,9,63,127,330,223,115,145,1579,73,301,192,27,144,41,92,224,330,0,0,132,23,1542,967,305,207,63,0,1579,856,489,73,161,0
5079,05000US05079,"Lincoln County, Arkansas","Lincoln County, Arkansas",ar,50,0,ACSSF,52,,,,,5,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14113,14113,25.13372,561.5165599,2079,279,81,0,115,45,71,25,85,135,94,418,402,329,1884,102,632,186,25,114,84,119,69,374,6,3,136,34,2079,1290,444,253,92,0,1884,917,621,141,196,9
